delay,heading,ramp_inclinaison,motor_name,radius,mass,inertia,center_of_mass_without_motor,cone_length,rocket_length,fin_cat,number_of_ailerons,root_chord,tip_chord,span,fins_pos,fin_inclinaison,drag_coeff,trigger,rocket_id,trajectory_file,wind_velocity_x,wind_velocity_y
5,342.2756102905073,87.32710303278573,Pro54-5G Barasinga,0.0426981128205822,23.81923031154827,"(13.39329519638393, 13.39329519638393, 0.03771033399518063)",2.27517071893544,0.5363964183768515,2.89493782040325,elyptique,3,0.2455643966615411,0.1573006513429776,0.2480954270123265,0.0093183954982672,0.0,1.0454931432420016,apogee,rocket_0065,dataset\trajectories\rocket_0065_trajectory.csv,4.49307818878253,-3.334975206886298
1,261.4081936421361,85.82640610708599,Pro75M1670,0.046795255917304,18.34267390148663,"(15.937999274651933, 15.937999274651933, 0.08533933384292824)",1.1436190678415148,0.3359130288491936,2.184444751135926,trapezoidal,3,0.2736961530111748,0.2081559432979771,0.1838705784241766,0.0605974110113216,0.0,1.1661519300522356,apogee,rocket_0066,dataset\trajectories\rocket_0066_trajectory.csv,5.0054166108071,-3.2701367138572666
1,283.9522876535218,87.85036007661829,Pro75M1670,0.1255649737145116,18.311543072972853,"(23.732690023570584, 23.732690023570584, 0.058422113951648785)",1.4359596046102463,0.4550772574161326,2.5836982665757158,trapezoidal,4,0.1812933503909129,0.1352964622216855,0.1759380989113534,0.0709266960205566,0.0,1.13029699922548,apogee,rocket_0067,dataset\trajectories\rocket_0067_trajectory.csv,5.0054166108071,-3.2701367138572666
3,257.2509422258907,84.93661872351159,Pro54-5G Barasinga,0.0903623841167677,19.51035016384635,"(11.177557625322711, 11.177557625322711, 0.07716117499046277)",1.3407105339493994,0.5545750797717366,2.5918494417422657,elyptique,3,0.17602775301945,0.1335054512976281,0.2313022468367213,0.0936864782469893,0.0,0.9392199774147852,apogee,rocket_0068,dataset\trajectories\rocket_0068_trajectory.csv,7.153228494566543,2.442886087934869
7,202.57295578157624,85.83136397305846,Pro75M1670,0.1104843534175576,17.189686802108106,"(9.015099774887256, 9.015099774887256, 0.06258477505606493)",0.9822708087942952,0.2144414693835214,1.951689264737823,trapezoidal,4,0.1587187937030139,0.1173387710472973,0.1885414623708585,0.0981612848988538,0.0,1.1496076156236703,apogee,rocket_0069,dataset\trajectories\rocket_0069_trajectory.csv,1.7418573174470149,-0.6793429996391145
6,63.122595652895306,87.23493406852721,Pro75-3G,0.0479962076027231,8.664880007187246,"(6.128381845051946, 6.128381845051946, 0.024017330167844957)",1.703570951396178,0.529343628338242,2.494001442126776,elyptique,3,0.1683168791761949,0.0646445202590842,0.1570605230275348,0.0592737586791485,0.0,0.8276075216639392,apogee,rocket_0070,dataset\trajectories\rocket_0070_trajectory.csv,4.851061303467843,-2.7955895976115053
9,32.23868865771506,84.88279759949957,Pro54-5G Barasinga,0.0522458335451486,18.479464349823385,"(19.59530604779929, 19.59530604779929, 0.0381693312438935)",1.5385416831745693,0.220656390399402,2.737033842331439,trapezoidal,4,0.2591340430870996,0.1201074324251069,0.1626923980291334,0.062629942809621,0.0,1.012458003873235,apogee,rocket_0071,dataset\trajectories\rocket_0071_trajectory.csv,3.502083834084912,0.0696858527949351
6,211.7740993406709,87.32936631216111,Pro75M1670,0.0681331059207728,6.946234235340967,"(6.919444855985814, 6.919444855985814, 0.015532521875044045)",1.4854860706532869,0.2804621675510763,2.134653161482346,trapezoidal,3,0.3250824320034072,0.1431506710878756,0.1545088630653895,0.0799432896709064,0.0,1.1189945847734135,apogee,rocket_0072,dataset\trajectories\rocket_0072_trajectory.csv,4.851061303467843,-2.7955895976115053
4,319.12756365818416,88.93756697022144,Pro54-5G Barasinga,0.1397244459659895,5.121091208076958,"(4.859524330829125, 4.859524330829125, 0.02493036274666645)",1.3944569064613577,0.2985249192121059,1.996841964670654,trapezoidal,3,0.296327950846831,0.0634591937233434,0.2127642672060187,0.0116795326927553,0.0,0.9584813750645856,apogee,rocket_0073,dataset\trajectories\rocket_0073_trajectory.csv,10.962671274577827,-1.7709293253944107
10,154.68114435433154,85.64357339997424,Pro75-3G,0.0863815760856429,22.629043278000623,"(32.93787031416334, 32.93787031416334, 0.11004581779459899)",2.031521475843429,0.4026627514775305,2.5959579956860708,elyptique,3,0.2693509187350761,0.0928288565432115,0.1189029093184387,0.0151782086344107,0.0,0.8635549977333119,apogee,rocket_0074,dataset\trajectories\rocket_0074_trajectory.csv,2.2116717497838856,0.3545158723573989
5,278.2282628601848,88.00839358610058,Pro75M1670,0.0543002272533521,6.070321889183241,"(8.923879257359744, 8.923879257359744, 0.006075885024389652)",1.4100517907161998,0.5796683236705913,1.9406773023021715,trapezoidal,4,0.3253420186727666,0.0593595331507186,0.1572855513580849,0.0890266372394436,0.0,0.8119965188259142,apogee,rocket_0075,dataset\trajectories\rocket_0075_trajectory.csv,4.49307818878253,-3.334975206886298
5,56.5799884314668,84.22916692018103,Pro54-5G Barasinga,0.0709537104717134,23.367156274068197,"(32.918277246607104, 32.918277246607104, 0.048559596242302355)",1.1475665857676338,0.2841827712250457,1.5468137972859215,elyptique,4,0.2959847941689191,0.0804113362002597,0.1141407552036917,0.0480941209866721,0.0,0.8419236813236605,apogee,rocket_0076,dataset\trajectories\rocket_0076_trajectory.csv,4.49307818878253,-3.334975206886298
2,58.37898624068903,85.14091434098012,Pro75M1670,0.1120799176204775,19.778781667696084,"(10.144347473123087, 10.144347473123087, 0.08583278305769249)",1.283356676407853,0.4568975194696414,2.35182937107911,elyptique,4,0.3131641799664602,0.1101007263960244,0.2101147356065468,0.0477517535439206,0.0,1.1003877500507837,apogee,rocket_0077,dataset\trajectories\rocket_0077_trajectory.csv,0.0892761428145231,0.2047651933247667
8,148.71236119171897,84.18371276719746,Pro75-3G,0.0973360203971616,23.867546561318147,"(14.84892266387316, 14.84892266387316, 0.039902408838725936)",1.2893458269611489,0.5029179647154838,2.252202776183804,elyptique,4,0.2605139935546965,0.1692966983396822,0.1935765031840232,0.0919653696768683,0.0,0.8689885542009527,apogee,rocket_0078,dataset\trajectories\rocket_0078_trajectory.csv,-0.1657602186841031,-0.2725386100670378
1,235.02734313170856,87.27061233452146,Pro75M1670,0.1242129439926775,5.227187097948334,"(5.1150130980227875, 5.1150130980227875, 0.015655995972257624)",2.0958424475536197,0.4619559386682398,2.812105311187538,trapezoidal,4,0.243354376813164,0.1266823616924646,0.1331850436392373,0.0835495901942173,0.0,1.073770325249595,apogee,rocket_0079,dataset\trajectories\rocket_0079_trajectory.csv,5.0054166108071,-3.2701367138572666
4,5.969123776046228,87.50314671680579,Pro75M1670,0.0566948429061269,14.62375991840918,"(18.189672191599733, 18.189672191599733, 0.07247826671722898)",1.2243685715011592,0.2522267946979509,2.2695344724736555,elyptique,4,0.2663127502412191,0.1931590721484166,0.1442560085485643,0.0216287681685662,0.0,0.9946282948226044,apogee,rocket_0080,dataset\trajectories\rocket_0080_trajectory.csv,10.962671274577827,-1.7709293253944107
2,121.26178835917382,86.02910822844493,Pro75M1670,0.0734173177629956,22.951428351306216,"(30.940436745637143, 30.940436745637143, 0.033201835951953376)",1.2430502400266137,0.4593572727047646,1.8362260428294683,elyptique,4,0.2259812080789206,0.0638574938583509,0.2382407065307542,0.0369235700772686,0.0,1.1315416953415116,apogee,rocket_0081,dataset\trajectories\rocket_0081_trajectory.csv,0.0892761428145231,0.2047651933247667
0,125.55700564825092,84.27867637004806,Pro75M1670,0.0729904671336696,10.701876200256164,"(6.471655645544887, 6.471655645544887, 0.026453148572883355)",1.609676408297844,0.4141935106776583,2.328480352013764,trapezoidal,3,0.1863717707349549,0.0809256034919612,0.186252044536879,0.0173617882393939,0.0,0.9537891157744522,apogee,rocket_0082,dataset\trajectories\rocket_0082_trajectory.csv,-0.3770947103207668,-4.383587934670906
7,74.03984522559439,88.67483848378102,Pro54-5G Barasinga,0.135588852686433,24.095785788706856,"(24.553557267414917, 24.553557267414917, 0.05508121472420499)",1.661167272742428,0.5368146311101523,2.4692483799726785,trapezoidal,4,0.2934372116472377,0.1946931280587736,0.1372125757221253,0.0476610230381769,0.0,0.8844628857243846,apogee,rocket_0083,dataset\trajectories\rocket_0083_trajectory.csv,1.7418573174470149,-0.6793429996391145
1,302.82855709260554,85.73873984078836,Pro75-3G,0.1073479562387383,24.30668871737236,"(18.23432476911889, 18.23432476911889, 0.028727312763547064)",1.5333198445850282,0.5864140585518722,2.1716966022669,elyptique,3,0.1705843668223124,0.0846976857799829,0.1800259679245927,0.097261159458254,0.0,0.8758985017921982,apogee,rocket_0084,dataset\trajectories\rocket_0084_trajectory.csv,5.0054166108071,-3.2701367138572666
7,27.140567860695967,88.60505302906772,Pro54-5G Barasinga,0.0417794250642125,21.352543508184837,"(17.21133321834159, 17.21133321834159, 0.028820412264286756)",1.7082694267827314,0.4169037709584866,2.523834464337883,trapezoidal,4,0.2570602174018958,0.0789078460077165,0.1969282894526854,0.0860116689918039,0.0,1.1848565185759743,apogee,rocket_0085,dataset\trajectories\rocket_0085_trajectory.csv,1.7418573174470149,-0.6793429996391145
2,76.4006135683685,86.09622551620707,Pro75-3G,0.0918622232274068,20.34091459613177,"(11.71827321708378, 11.71827321708378, 0.10143107693647659)",1.8483333801797943,0.2116989960833989,2.7340716066097945,trapezoidal,4,0.1793150181377581,0.0662072553224009,0.122338087225137,0.0465101855857716,0.0,0.9496925815290111,apogee,rocket_0086,dataset\trajectories\rocket_0086_trajectory.csv,0.0892761428145231,0.2047651933247667
6,165.90718312609502,84.10890741673578,Pro75M1670,0.1302489592050635,23.224890011218747,"(28.0524421040695, 28.0524421040695, 0.029159974733046726)",1.71973119413162,0.2215290922332155,2.764978187014342,trapezoidal,4,0.2405677837830876,0.1793378317675861,0.1635907183216428,0.0042522023748723,0.0,1.0865101187348307,apogee,rocket_0087,dataset\trajectories\rocket_0087_trajectory.csv,4.851061303467843,-2.7955895976115053
6,147.7400695901498,86.23472949475861,Pro75M1670,0.0540217565507095,7.86620364406315,"(5.4160557928129585, 5.4160557928129585, 0.011579783224211299)",1.5016625362983862,0.5602597943381002,2.948171539601695,trapezoidal,4,0.1881320820063869,0.1077547813801821,0.1392642213715481,0.0518322633163281,0.0,0.9613782733810023,apogee,rocket_0088,dataset\trajectories\rocket_0088_trajectory.csv,4.851061303467843,-2.7955895976115053
5,233.2349441381229,87.2492641090557,Pro75-3G,0.0505062936751247,6.660488146924561,"(9.821172198990826, 9.821172198990826, 0.021215616406451664)",1.7780091803177007,0.2349924872922248,2.35292696258079,elyptique,4,0.3184176270048482,0.182184307667079,0.1763934585989461,0.0989315226050494,0.0,0.9965112291722148,apogee,rocket_0089,dataset\trajectories\rocket_0089_trajectory.csv,4.49307818878253,-3.334975206886298
8,290.226926796549,86.41607060351873,Pro54-5G Barasinga,0.1021362313826579,16.750118969147984,"(15.513221748836877, 15.513221748836877, 0.05643257049218227)",1.3258472434068596,0.3531053922493535,1.9250808719624963,elyptique,3,0.2483738502329396,0.055559035170478,0.2474784516327504,0.0919360946132445,0.0,0.8896482797397557,apogee,rocket_0090,dataset\trajectories\rocket_0090_trajectory.csv,-0.1657602186841031,-0.2725386100670378
9,115.0016254413521,87.56127773709723,Pro75M1670,0.1144026183663255,7.512891251380147,"(3.9739095417383896, 3.9739095417383896, 0.012685857615882954)",1.923525146271763,0.3994978736753702,2.8844795212118544,elyptique,3,0.2169030463592149,0.0766148160281888,0.1884327056205073,0.0443990188583443,0.0,1.1668865368270462,apogee,rocket_0091,dataset\trajectories\rocket_0091_trajectory.csv,3.502083834084912,0.0696858527949351
10,43.08219275799891,85.28721829247222,Pro75M1670,0.0868669548318212,12.98111158146475,"(16.80317860484443, 16.80317860484443, 0.04002576142209616)",0.8675904760520924,0.5735470475046043,1.680816778394702,elyptique,3,0.1691319871905957,0.0879766777353886,0.183450583305203,0.0342897986309078,0.0,0.881944641109229,apogee,rocket_0092,dataset\trajectories\rocket_0092_trajectory.csv,2.2116717497838856,0.3545158723573989
6,145.58391579832875,84.02408391758028,Pro75M1670,0.1205535698984937,18.712473111448134,"(13.300503922566232, 13.300503922566232, 0.049066468626788574)",2.045669489070472,0.4143570112984808,2.768330454668129,trapezoidal,4,0.2976053260103518,0.2313086352022609,0.1695665029193571,0.0519084641534343,0.0,1.115302673599479,apogee,rocket_0093,dataset\trajectories\rocket_0093_trajectory.csv,4.851061303467843,-2.7955895976115053
2,176.54631057813148,88.21504867270674,Pro75M1670,0.0479240931977475,22.318383188858338,"(28.19218759135279, 28.19218759135279, 0.06157029079203173)",1.3251966104232873,0.5479217271445216,2.0915730116761853,trapezoidal,3,0.3252772202142295,0.1803637513601436,0.1095523629134308,0.0301502440771973,0.0,0.9839019615001768,apogee,rocket_0094,dataset\trajectories\rocket_0094_trajectory.csv,0.0892761428145231,0.2047651933247667
5,222.61050872554867,87.26055817792803,Pro54-5G Barasinga,0.0605561174217353,14.726932341448904,"(9.274648407110499, 9.274648407110499, 0.048167278091832966)",1.8118745633800235,0.5093612050601174,2.546853164345767,elyptique,4,0.2627882548513551,0.1703410224684453,0.1491042606622343,0.0367334398733147,0.0,1.008272522144258,apogee,rocket_0095,dataset\trajectories\rocket_0095_trajectory.csv,4.49307818878253,-3.334975206886298
10,122.12817933991032,86.55063960684483,Pro75M1670,0.0421100177378472,9.20275923178496,"(12.855946969213148, 12.855946969213148, 0.03834333071597345)",1.781512816613265,0.5175380004232227,2.67393794007082,elyptique,4,0.2786820615820995,0.1632914988519413,0.1616725042963323,0.0615713442181818,0.0,1.074164892568338,apogee,rocket_0096,dataset\trajectories\rocket_0096_trajectory.csv,2.2116717497838856,0.3545158723573989
0,24.416782272771083,85.68764231853878,Pro75-3G,0.1488387718130051,23.836922917434023,"(14.556192819007649, 14.556192819007649, 0.06542780112885806)",1.7606524747958747,0.498566415524628,2.9158248806782754,trapezoidal,4,0.236449490589006,0.0898819250041419,0.2457667193532109,0.0859865109716063,0.0,1.1393987110739012,apogee,rocket_0097,dataset\trajectories\rocket_0097_trajectory.csv,-0.3770947103207668,-4.383587934670906
10,126.448795252426,88.95560598428806,Pro54-5G Barasinga,0.1199697870643416,20.082880122546605,"(18.05393291297719, 18.05393291297719, 0.06734047827708821)",1.708605869300852,0.4863609088504306,2.311757934116786,trapezoidal,4,0.3301253538352232,0.1952909269707256,0.2112717551762563,0.0756014726241549,0.0,1.1967034220135444,apogee,rocket_0098,dataset\trajectories\rocket_0098_trajectory.csv,2.2116717497838856,0.3545158723573989
2,329.6663601563483,88.18605715837057,Pro54-5G Barasinga,0.0672310140424199,7.400121831489943,"(8.873652502493096, 8.873652502493096, 0.01996457921154105)",1.3480725005861671,0.4857169896045524,2.5753841923853944,elyptique,4,0.172978343040598,0.0726669003859182,0.145833214360369,0.0095249660716334,0.0,1.195228723343597,apogee,rocket_0099,dataset\trajectories\rocket_0099_trajectory.csv,0.0892761428145231,0.2047651933247667
7,295.9610700334771,88.48819267957452,Pro54-5G Barasinga,0.0671635949731676,19.41445628267359,"(12.753299706470704, 12.753299706470704, 0.08664127035463556)",1.358373475978362,0.4166298439063637,2.051321796446916,trapezoidal,4,0.2272182101787213,0.0592353190080376,0.1295760234591309,0.0686651262037736,0.0,1.0401259552641269,apogee,rocket_0100,dataset\trajectories\rocket_0100_trajectory.csv,1.7418573174470149,-0.6793429996391145
6,98.47765163320554,85.35382832782753,Pro75M1670,0.0824898818441174,12.71627633880289,"(16.268969851911795, 16.268969851911795, 0.054157232515285134)",1.4500201302309608,0.2331038762581853,1.897862499161856,elyptique,4,0.1661129048386738,0.1082633551277369,0.2261802537757838,0.0644430183729697,0.0,0.9691657050191196,apogee,rocket_0101,dataset\trajectories\rocket_0101_trajectory.csv,4.851061303467843,-2.7955895976115053
4,235.97518631433337,86.977073047659,Pro75-3G,0.087695122343042,10.150793740780044,"(14.571032515738985, 14.571032515738985, 0.03412170247624231)",1.799207290047451,0.4147888157623512,2.278658929723084,trapezoidal,4,0.1606922545654704,0.075903827677561,0.2295897117043274,0.095971655316168,0.0,0.9764161118993918,apogee,rocket_0102,dataset\trajectories\rocket_0102_trajectory.csv,10.962671274577827,-1.7709293253944107
10,90.17198904970098,86.82789307552738,Pro75-3G,0.1046618075477652,13.94653874957535,"(13.598154117359115, 13.598154117359115, 0.06547323860025119)",1.051757070504879,0.3431206673008634,1.7550328766182806,trapezoidal,3,0.229185351255114,0.1685145448863442,0.1959411182476848,0.0096244322298262,0.0,1.0478817557405775,apogee,rocket_0103,dataset\trajectories\rocket_0103_trajectory.csv,2.2116717497838856,0.3545158723573989
5,91.0031215785644,88.89067424099903,Pro54-5G Barasinga,0.12646311911966,18.125299444474187,"(14.71898641395155, 14.71898641395155, 0.033124615638336116)",1.8412862768980427,0.2185464788471779,2.515446729062292,elyptique,3,0.192286641427549,0.1472233766939865,0.1898204619034677,0.0505707276971674,0.0,1.1881133956640595,apogee,rocket_0104,dataset\trajectories\rocket_0104_trajectory.csv,4.49307818878253,-3.334975206886298
5,123.06555827428252,85.31982615671222,Pro54-5G Barasinga,0.1012312903372339,24.82089554088584,"(25.018419147462957, 25.018419147462957, 0.038202738132988454)",1.6485545611217194,0.5149205543881876,2.784503930010735,elyptique,3,0.3493015781850543,0.0939012320857771,0.1635904874808054,0.08254446427637,0.0,1.0573751182479716,apogee,rocket_0105,dataset\trajectories\rocket_0105_trajectory.csv,4.49307818878253,-3.334975206886298
